Id,Id2,Total; Estimate; Population for whom poverty status is determined,Below poverty level; Estimate; Population for whom poverty status is determined,Percent below poverty level; Estimate; Population for whom poverty status is determined,Total; Estimate; AGE - Under 18 years,Below poverty level; Estimate; AGE - Under 18 years,Percent below poverty level; Estimate; AGE - Under 18 years,Total; Estimate; AGE - Under 18 years - Related children under 18 years,Below poverty level; Estimate; AGE - Under 18 years - Related children under 18 years,Percent below poverty level; Estimate; AGE - Under 18 years - Related children under 18 years,Total; Estimate; AGE - 18 to 64 years,Below poverty level; Estimate; AGE - 18 to 64 years,Percent below poverty level; Estimate; AGE - 18 to 64 years,Total; Estimate; AGE - 65 years and over,Below poverty level; Estimate; AGE - 65 years and over,Percent below poverty level; Estimate; AGE - 65 years and over,Total; Estimate; SEX - Male,Below poverty level; Estimate; SEX - Male,Percent below poverty level; Estimate; SEX - Male,Total; Estimate; SEX - Female,Below poverty level; Estimate; SEX - Female,Percent below poverty level; Estimate; SEX - Female,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Percent below poverty level; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Below poverty level; Estimate; Hispanic or Latino origin (of any race),Percent below poverty level; Estimate; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Below poverty level; Estimate; White alone, not Hispanic or Latino","Percent below poverty level; Estimate; White alone, not Hispanic or Latino",Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Less than high school graduate,Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - High school graduate (includes equivalency),"Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree","Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree","Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Some college, associate's degree",Total; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Percent below poverty level; Estimate; EDUCATIONAL ATTAINMENT - Population 25 years and over - Bachelor's degree or higher,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Male,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Employed - Female,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Male,Total; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Percent below poverty level; Estimate; EMPLOYMENT STATUS - Civilian labor force 16 years and over - Unemployed - Female,Total; Estimate; WORK EXPERIENCE - Population 16 years and over,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over,"Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months","Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months","Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked full-time, year-round in the past 12 months",Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Worked part-time or part-year in the past 12 months,Total; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work,Below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work,Percent below poverty level; Estimate; WORK EXPERIENCE - Population 16 years and over - Did not work,Total; Estimate; All Individuals below: - 50 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 50 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 50 percent of poverty level,Total; Estimate; All Individuals below: - 125 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 125 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 125 percent of poverty level,Total; Estimate; All Individuals below: - 150 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 150 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 150 percent of poverty level,Total; Estimate; All Individuals below: - 185 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 185 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 185 percent of poverty level,Total; Estimate; All Individuals below: - 200 percent of poverty level,Below poverty level; Estimate; All Individuals below: - 200 percent of poverty level,Percent below poverty level; Estimate; All Individuals below: - 200 percent of poverty level,Total; Estimate; Unrelated individuals for whom poverty status is determined,Below poverty level; Estimate; Unrelated individuals for whom poverty status is determined,Percent below poverty level; Estimate; Unrelated individuals for whom poverty status is determined,Total; Estimate; Unrelated individuals for whom poverty status is determined - Male,Below poverty level; Estimate; Unrelated individuals for whom poverty status is determined - Male,Percent below poverty level; Estimate; Unrelated individuals for whom poverty status is determined - Male,Total; Estimate; Unrelated individuals for whom poverty status is determined - Female,Below poverty level; Estimate; Unrelated individuals for whom poverty status is determined - Female,Percent below poverty level; Estimate; Unrelated individuals for whom poverty status is determined - Female,Total; Estimate; Mean income deficit for unrelated individuals (dollars),Below poverty level; Estimate; Mean income deficit for unrelated individuals (dollars),Percent below poverty level; Estimate; Mean income deficit for unrelated individuals (dollars),"Total; Estimate; Worked full-time, year-round in the past 12 months","Below poverty level; Estimate; Worked full-time, year-round in the past 12 months","Percent below poverty level; Estimate; Worked full-time, year-round in the past 12 months","Total; Estimate; Worked less than full-time, year-round in the past 12 months","Below poverty level; Estimate; Worked less than full-time, year-round in the past 12 months","Percent below poverty level; Estimate; Worked less than full-time, year-round in the past 12 months",Total; Estimate; Did not work,Below poverty level; Estimate; Did not work,Percent below poverty level; Estimate; Did not work,Total; Estimate; PERCENT IMPUTED - Poverty status for individuals,Below poverty level; Estimate; PERCENT IMPUTED - Poverty status for individuals,Percent below poverty level; Estimate; PERCENT IMPUTED - Poverty status for individuals
8600000US20601,20601,25809,1433,5.6,6625,451,6.8,6609,435,6.6,17106,842,4.9,2078,140,6.7,12454,473,3.8,13355,960,7.2,24767,1348,5.4,10847,427,3.9,12621,844,6.7,193,0,0,715,24,3.4,14,0,0,377,53,14.1,1042,85,8.2,1101,185,16.8,10105,323,3.2,16682,861,5.2,1156,176,15.2,5072,375,7.4,6292,214,3.4,4162,96,2.3,14646,476,3.3,13550,397,2.9,6486,166,2.6,7064,231,3.3,1096,79,7.2,655,13,2,441,66,15,20314,1061,5.2,10765,74,0.7,3992,368,9.2,5557,619,11.1,569,(X),(X),1889,(X),(X),2144,(X),(X),3088,(X),(X),3452,(X),(X),3064,561,18.3,1510,211,14,1554,350,22.5,7657,(X),(X),1734,12,0.7,746,288,38.6,584,261,44.7,34.6,(X),(X)
8600000US20602,20602,26443,3517,13.3,7409,1359,18.3,7402,1352,18.3,16986,1849,10.9,2048,309,15.1,12114,1253,10.3,14329,2264,15.8,24949,3196,12.8,9506,1029,10.8,13732,2084,15.2,266,0,0,824,0,0,0,0,-,621,83,13.4,1494,321,21.5,1899,374,19.7,8640,798,9.2,16705,1906,11.4,1553,526,33.9,6284,900,14.3,5086,349,6.9,3782,131,3.5,14633,1001,6.8,13456,693,5.2,6108,190,3.1,7348,503,6.8,1177,308,26.2,634,137,21.6,543,171,31.5,19924,2276,11.4,11067,329,3,3537,519,14.7,5320,1428,26.8,1432,(X),(X),4317,(X),(X),5394,(X),(X),6638,(X),(X),7308,(X),(X),5400,1025,19,2379,312,13.1,3021,713,23.6,4855,(X),(X),3446,100,2.9,707,248,35.1,1247,677,54.3,37.8,(X),(X)
8600000US20603,20603,31604,1851,5.9,9494,822,8.7,9494,822,8.7,20157,989,4.9,1953,40,2,14919,1035,6.9,16685,816,4.9,30027,1716,5.7,10421,430,4.1,17425,824,4.7,29,0,0,1782,423,23.7,154,0,0,216,39,18.1,1577,135,8.6,2027,95,4.7,9227,384,4.2,19253,964,5,902,118,13.1,4404,453,10.3,6697,360,5.4,7250,33,0.5,17392,544,3.1,16132,253,1.6,7581,177,2.3,8551,76,0.9,1260,291,23.1,644,198,30.7,616,93,15.1,23225,1086,4.7,13814,127,0.9,3572,182,5.1,5839,777,13.3,1302,(X),(X),2632,(X),(X),3326,(X),(X),3913,(X),(X),4823,(X),(X),3225,406,12.6,1428,242,16.9,1797,164,9.1,6645,(X),(X),2329,58,2.5,236,81,34.3,660,267,40.5,34.9,(X),(X)
8600000US20606,20606,408,30,7.4,65,0,0,65,0,0,196,30,15.3,147,0,0,227,8,3.5,181,22,12.2,408,30,7.4,394,30,7.6,14,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,9,0,0,385,30,7.8,308,30,9.7,55,8,14.5,108,8,7.4,132,14,10.6,13,0,0,213,22,10.3,178,8,4.5,105,8,7.6,73,0,0,35,14,40,21,0,0,14,14,100,361,30,8.3,79,0,0,120,8,6.7,162,22,13.6,30,(X),(X),82,(X),(X),114,(X),(X),139,(X),(X),139,(X),(X),83,14,16.9,55,0,0,28,14,50,N,(X),(X),0,0,-,32,0,0,51,14,27.5,88,(X),(X)
8600000US20607,20607,9702,174,1.8,2309,19,0.8,2309,19,0.8,6497,125,1.9,896,30,3.3,4662,123,2.6,5040,51,1,9438,174,1.8,2099,104,5,6822,70,1,0,0,-,465,0,0,0,0,-,52,0,0,264,0,0,318,0,0,1937,104,5.4,6825,155,2.3,319,6,1.9,1657,51,3.1,2068,72,3.5,2781,26,0.9,5728,57,1,5329,46,0.9,2457,18,0.7,2872,28,1,399,11,2.8,196,0,0,203,11,5.4,7518,155,2.1,4332,21,0.5,1520,36,2.4,1666,98,5.9,49,(X),(X),262,(X),(X),557,(X),(X),691,(X),(X),742,(X),(X),883,107,12.1,450,88,19.6,433,19,4.4,N,(X),(X),513,0,0,148,24,16.2,222,83,37.4,24.5,(X),(X)
8600000US20608,20608,744,24,3.2,124,5,4,124,5,4,457,19,4.2,163,0,0,369,9,2.4,375,15,4,733,24,3.3,376,17,4.5,344,7,2,13,0,0,0,0,-,0,0,-,0,0,-,11,0,0,11,0,0,365,17,4.7,595,14,2.4,130,3,2.3,234,10,4.3,168,1,0.6,63,0,0,411,19,4.6,339,18,5.3,177,5,2.8,162,13,8,72,1,1.4,51,1,2,21,0,0,640,19,3,263,16,6.1,126,2,1.6,251,1,0.4,12,(X),(X),92,(X),(X),96,(X),(X),151,(X),(X),162,(X),(X),112,18,16.1,65,6,9.2,47,12,25.5,N,(X),(X),75,15,20,11,2,18.2,26,1,3.8,29.5,(X),(X)
8600000US20609,20609,1090,121,11.1,269,0,0,269,0,0,590,85,14.4,231,36,15.6,613,27,4.4,477,94,19.7,1001,121,12.1,999,119,11.9,2,2,100,0,0,-,0,0,-,0,0,-,0,0,-,89,0,0,20,8,40,979,111,11.3,729,98,13.4,119,58,48.7,258,30,11.6,208,9,4.3,144,1,0.7,466,37,7.9,459,30,6.5,282,7,2.5,177,23,13,7,7,100,0,0,-,7,7,100,832,121,14.5,354,28,7.9,122,2,1.6,356,91,25.6,9,(X),(X),121,(X),(X),151,(X),(X),204,(X),(X),204,(X),(X),193,68,35.2,97,1,1,96,67,69.8,N,(X),(X),69,22,31.9,2,2,100,122,44,36.1,39.9,(X),(X)
8600000US20611,20611,945,30,3.2,136,0,0,136,0,0,612,11,1.8,197,19,9.6,472,11,2.3,473,19,4,890,30,3.4,694,0,0,127,30,23.6,27,0,0,42,0,0,0,0,-,0,0,-,55,0,0,37,0,0,677,0,0,747,30,4,24,11,45.8,278,19,6.8,290,0,0,155,0,0,530,5,0.9,511,5,1,289,5,1.7,222,0,0,19,0,0,13,0,0,6,0,0,842,30,3.6,356,0,0,212,5,2.4,274,25,9.1,24,(X),(X),41,(X),(X),45,(X),(X),153,(X),(X),153,(X),(X),181,30,16.6,86,11,12.8,95,19,20,N,(X),(X),55,0,0,52,5,9.6,74,25,33.8,54.1,(X),(X)
8600000US20612,20612,372,0,0,0,0,-,0,0,-,191,0,0,181,0,0,166,0,0,206,0,0,338,0,0,338,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,34,0,0,0,0,-,338,0,0,372,0,0,101,0,0,132,0,0,59,0,0,80,0,0,76,0,0,76,0,0,27,0,0,49,0,0,0,0,-,0,0,-,0,0,-,372,0,0,76,0,0,14,0,0,282,0,0,0,(X),(X),102,(X),(X),123,(X),(X),123,(X),(X),123,(X),(X),63,0,0,27,0,0,36,0,0,-,(X),(X),63,0,0,0,0,-,0,0,-,22.2,(X),(X)
8600000US20613,20613,14244,495,3.5,3180,84,2.6,3173,77,2.4,9418,283,3,1646,128,7.8,7346,197,2.7,6898,298,4.3,13899,495,3.6,5477,352,6.4,8039,108,1.3,225,0,0,77,7,9.1,0,0,-,81,28,34.6,345,0,0,834,116,13.9,4862,236,4.9,9729,356,3.7,880,59,6.7,2978,121,4.1,3384,149,4.4,2487,27,1.1,8080,92,1.1,7568,70,0.9,4095,39,1,3473,31,0.9,512,22,4.3,255,14,5.5,257,8,3.1,11548,458,4,6480,26,0.4,1837,84,4.6,3231,348,10.8,279,(X),(X),731,(X),(X),853,(X),(X),1419,(X),(X),1539,(X),(X),1921,168,8.7,1019,83,8.1,902,85,9.4,6816,(X),(X),1290,0,0,259,38,14.7,372,130,34.9,32.9,(X),(X)
8600000US20615,20615,433,0,0,119,0,0,119,0,0,233,0,0,81,0,0,202,0,0,231,0,0,433,0,0,433,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,433,0,0,314,0,0,20,0,0,66,0,0,131,0,0,97,0,0,259,0,0,188,0,0,104,0,0,84,0,0,71,0,0,30,0,0,41,0,0,355,0,0,104,0,0,84,0,0,167,0,0,0,(X),(X),50,(X),(X),50,(X),(X),86,(X),(X),86,(X),(X),0,0,-,0,0,-,0,0,-,-,(X),(X),0,0,-,0,0,-,0,0,-,-,(X),(X)
8600000US20616,20616,6604,292,4.4,1678,124,7.4,1648,94,5.7,4243,150,3.5,683,18,2.6,3032,105,3.5,3572,187,5.2,6368,283,4.4,2682,29,1.1,3539,236,6.7,48,18,37.5,99,0,0,0,0,-,0,0,-,236,9,3.8,234,0,0,2485,29,1.2,4223,166,3.9,378,55,14.6,1520,92,6.1,1534,18,1.2,791,1,0.1,3510,76,2.2,3237,67,2.1,1492,58,3.9,1745,9,0.5,273,9,3.3,108,0,0,165,9,5.5,5094,189,3.7,2610,47,1.8,904,20,2.2,1580,122,7.7,166,(X),(X),388,(X),(X),470,(X),(X),595,(X),(X),659,(X),(X),768,142,18.5,391,47,12,377,95,25.2,7535,(X),(X),390,14,3.6,86,20,23.3,292,108,37,21.2,(X),(X)
8600000US20617,20617,969,201,20.7,236,27,11.4,236,27,11.4,554,166,30,179,8,4.5,390,99,25.4,579,102,17.6,843,201,23.8,715,73,10.2,128,128,100,0,0,-,0,0,-,0,0,-,0,0,-,126,0,0,0,0,-,715,73,10.2,587,81,13.8,74,45,60.8,133,19,14.3,188,0,0,192,17,8.9,289,45,15.6,242,14,5.8,158,0,0,84,14,16.7,47,31,66,0,0,-,47,31,66,770,201,26.1,161,14,8.7,133,22,16.5,476,165,34.7,169,(X),(X),201,(X),(X),201,(X),(X),291,(X),(X),300,(X),(X),80,22,27.5,0,0,-,80,22,27.5,N,(X),(X),14,14,100,9,0,0,57,8,14,46.3,(X),(X)
8600000US20618,20618,811,52,6.4,106,13,12.3,106,13,12.3,557,39,7,148,0,0,378,38,10.1,433,14,3.2,811,52,6.4,632,27,4.3,179,25,14,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,632,27,4.3,558,39,7,63,0,0,213,0,0,210,39,18.6,72,0,0,484,14,2.9,484,14,2.9,218,0,0,266,14,5.3,0,0,-,0,0,-,0,0,-,744,39,5.2,381,0,0,151,14,9.3,212,25,11.8,25,(X),(X),52,(X),(X),70,(X),(X),70,(X),(X),70,(X),(X),31,25,80.6,31,25,80.6,0,0,-,N,(X),(X),6,0,0,0,0,-,25,25,100,0,(X),(X)
8600000US20619,20619,10886,573,5.3,3078,315,10.2,3078,315,10.2,7052,257,3.6,756,1,0.1,5279,105,2,5607,468,8.3,10440,564,5.4,9060,498,5.5,861,27,3.1,0,0,-,386,39,10.1,0,0,-,133,0,0,446,9,2,651,231,35.5,8534,267,3.1,7106,178,2.5,236,97,41.1,1192,51,4.3,1890,9,0.5,3788,21,0.6,5931,124,2.1,5746,103,1.8,2871,14,0.5,2875,89,3.1,185,21,11.4,69,7,10.1,116,14,12.1,8132,293,3.6,4937,31,0.6,1499,87,5.8,1696,175,10.3,485,(X),(X),773,(X),(X),889,(X),(X),1385,(X),(X),1682,(X),(X),1865,70,3.8,980,16,1.6,885,54,6.1,N,(X),(X),1378,10,0.7,191,10,5.2,296,50,16.9,21.3,(X),(X)
8600000US20620,20620,1288,60,4.7,263,0,0,263,0,0,824,60,7.3,201,0,0,653,45,6.9,635,15,2.4,1254,60,4.8,890,60,6.7,312,0,0,0,0,-,21,0,0,0,0,-,31,0,0,34,0,0,105,0,0,861,60,7,929,45,4.8,153,0,0,203,0,0,387,45,11.6,186,0,0,796,15,1.9,761,0,0,384,0,0,377,0,0,35,15,42.9,0,0,-,35,15,42.9,1109,60,5.4,614,0,0,218,0,0,277,60,21.7,15,(X),(X),107,(X),(X),107,(X),(X),225,(X),(X),257,(X),(X),193,60,31.1,116,45,38.8,77,15,19.5,N,(X),(X),74,0,0,59,0,0,60,60,100,38.3,(X),(X)
8600000US20621,20621,1385,96,6.9,375,39,10.4,375,39,10.4,715,57,8,295,0,0,659,26,3.9,726,70,9.6,1346,96,7.1,680,96,14.1,662,0,0,4,0,0,0,0,-,0,0,-,0,0,-,39,0,0,79,0,0,680,96,14.1,860,20,2.3,77,0,0,326,20,6.1,272,0,0,185,0,0,610,26,4.3,563,6,1.1,315,6,1.9,248,0,0,47,20,42.6,14,0,0,33,20,60.6,1041,76,7.3,293,0,0,342,37,10.8,406,39,9.6,6,(X),(X),267,(X),(X),284,(X),(X),311,(X),(X),400,(X),(X),107,37,34.6,57,6,10.5,50,31,62,N,(X),(X),49,0,0,37,37,100,21,0,0,21.5,(X),(X)
8600000US20622,20622,4044,107,2.6,832,0,0,832,0,0,2758,83,3,454,24,5.3,1878,67,3.6,2166,40,1.8,3905,107,2.7,3444,105,3,336,2,0.6,73,0,0,6,0,0,0,0,-,46,0,0,139,0,0,66,0,0,3424,105,3.1,2712,97,3.6,238,30,12.6,1026,30,2.9,836,37,4.4,612,0,0,2431,36,1.5,2276,36,1.6,1244,36,2.9,1032,0,0,155,0,0,60,0,0,95,0,0,3320,107,3.2,1811,10,0.6,644,28,4.3,865,69,8,29,(X),(X),143,(X),(X),163,(X),(X),249,(X),(X),250,(X),(X),678,60,8.8,407,35,8.6,271,25,9.2,N,(X),(X),408,10,2.5,77,12,15.6,193,38,19.7,27.6,(X),(X)
8600000US20623,20623,2697,122,4.5,605,46,7.6,605,46,7.6,1864,32,1.7,228,44,19.3,1152,86,7.5,1545,36,2.3,2391,122,5.1,545,0,0,1803,122,6.8,0,0,-,31,0,0,0,0,-,12,0,0,306,0,0,56,17,30.4,537,0,0,1783,76,4.3,127,23,18.1,399,21,5.3,620,32,5.2,637,0,0,1590,32,2,1500,32,2.1,707,17,2.4,793,15,1.9,90,0,0,9,0,0,81,0,0,2208,76,3.4,1162,17,1.5,457,15,3.3,589,44,7.5,122,(X),(X),139,(X),(X),139,(X),(X),158,(X),(X),158,(X),(X),228,0,0,120,0,0,108,0,0,-,(X),(X),167,0,0,6,0,0,55,0,0,5.7,(X),(X)
8600000US20624,20624,1229,57,4.6,194,21,10.8,194,21,10.8,847,36,4.3,188,0,0,673,57,8.5,556,0,0,1229,57,4.6,1171,57,4.9,58,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1171,57,4.9,847,17,2,64,0,0,466,17,3.6,247,0,0,70,0,0,734,36,4.9,704,17,2.4,366,17,4.6,338,0,0,30,19,63.3,30,19,63.3,0,0,-,1040,36,3.5,624,17,2.7,164,19,11.6,252,0,0,0,(X),(X),103,(X),(X),114,(X),(X),182,(X),(X),198,(X),(X),154,17,11,67,17,25.4,87,0,0,N,(X),(X),103,17,16.5,9,0,0,42,0,0,0,(X),(X)
8600000US20625,20625,630,128,20.3,111,83,74.8,111,83,74.8,324,45,13.9,195,0,0,254,30,11.8,376,98,26.1,621,128,20.6,587,128,21.8,8,0,0,0,0,-,26,0,0,0,0,-,0,0,-,9,0,0,0,0,-,587,128,21.8,491,26,5.3,47,17,36.2,203,9,4.4,151,0,0,90,0,0,284,9,3.2,275,0,0,141,0,0,134,0,0,9,9,100,9,9,100,0,0,-,519,45,8.7,188,0,0,104,9,8.7,227,36,15.9,104,(X),(X),128,(X),(X),138,(X),(X),177,(X),(X),177,(X),(X),216,0,0,92,0,0,124,0,0,-,(X),(X),67,0,0,8,0,0,141,0,0,45.4,(X),(X)
8600000US20626,20626,247,41,16.6,20,8,40,20,8,40,142,33,23.2,85,0,0,116,6,5.2,131,35,26.7,247,41,16.6,221,41,18.6,26,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,221,41,18.6,227,33,14.5,30,14,46.7,80,19,23.8,49,0,0,68,0,0,110,8,7.3,110,8,7.3,56,0,0,54,8,14.8,0,0,-,0,0,-,0,0,-,227,33,14.5,56,0,0,54,8,14.8,117,25,21.4,0,(X),(X),41,(X),(X),41,(X),(X),41,(X),(X),56,(X),(X),25,0,0,17,0,0,8,0,0,-,(X),(X),0,0,-,8,0,0,17,0,0,0,(X),(X)
8600000US20628,20628,133,0,0,36,0,0,36,0,0,35,0,0,62,0,0,87,0,0,46,0,0,133,0,0,133,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,133,0,0,97,0,0,33,0,0,34,0,0,0,0,-,30,0,0,68,0,0,68,0,0,47,0,0,21,0,0,0,0,-,0,0,-,0,0,-,97,0,0,35,0,0,33,0,0,29,0,0,0,(X),(X),0,(X),(X),13,(X),(X),13,(X),(X),13,(X),(X),46,0,0,46,0,0,0,0,-,-,(X),(X),0,0,-,33,0,0,13,0,0,28.3,(X),(X)
8600000US20629,20629,263,0,0,19,0,0,19,0,0,156,0,0,88,0,0,117,0,0,146,0,0,263,0,0,263,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,57,0,0,206,0,0,244,0,0,27,0,0,54,0,0,103,0,0,60,0,0,114,0,0,114,0,0,80,0,0,34,0,0,0,0,-,0,0,-,0,0,-,244,0,0,102,0,0,12,0,0,130,0,0,0,(X),(X),0,(X),(X),0,(X),(X),12,(X),(X),12,(X),(X),82,0,0,49,0,0,33,0,0,-,(X),(X),48,0,0,12,0,0,22,0,0,0,(X),(X)
8600000US20630,20630,291,0,0,82,0,0,82,0,0,172,0,0,37,0,0,134,0,0,157,0,0,291,0,0,291,0,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,291,0,0,189,0,0,0,0,-,83,0,0,39,0,0,67,0,0,143,0,0,143,0,0,68,0,0,75,0,0,0,0,-,0,0,-,0,0,-,209,0,0,121,0,0,51,0,0,37,0,0,0,(X),(X),0,(X),(X),0,(X),(X),13,(X),(X),13,(X),(X),24,0,0,11,0,0,13,0,0,-,(X),(X),0,0,-,24,0,0,0,0,-,0,(X),(X)
